Public ID,Organization,SystemType,SystemName,Model,Model MLC,Scenario,Result,number_of_nodes,host_processor_model_name,host_processors_per_node,accelerator_model_name,accelerators_per_node,Software,operating_system,notes,version,date,vdate,Units,Total Accelerators
2.1-0108,Qualcomm,edge,Gigabyte R282-Z93 (5x QAIC100 Pro; EE),BERT-99.0,BERT-99.0,Single Stream,9.071665,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5.0,Qualcomm Cloud AI SDK v1.7.1,,With 75W Accelerator TDP constraints. Powered by MLCommons Collective Knowledge v2.6.1,v2.1,9/8/2022,Inference v2.1,latency in ms,5.0
2.1-0108,Qualcomm,edge,Gigabyte R282-Z93 (5x QAIC100 Pro; EE),BERT-99.0,BERT-99.0,Single Stream,2.031048463,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5.0,Qualcomm Cloud AI SDK v1.7.1,,With 75W Accelerator TDP constraints. Powered by MLCommons Collective Knowledge v2.6.1,v2.1,9/8/2022,Inference v2.1,System energy (J) per stream*,5.0
2.1-0108,Qualcomm,edge,Gigabyte R282-Z93 (5x QAIC100 Pro; EE),BERT-99.0,BERT-99.0,Offline,3549.11,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5.0,Qualcomm Cloud AI SDK v1.7.1,,With 75W Accelerator TDP constraints. Powered by MLCommons Collective Knowledge v2.6.1,v2.1,9/8/2022,Inference v2.1,samples/s,5.0
2.1-0108,Qualcomm,edge,Gigabyte R282-Z93 (5x QAIC100 Pro; EE),BERT-99.0,BERT-99.0,Offline,466.6094777,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5.0,Qualcomm Cloud AI SDK v1.7.1,,With 75W Accelerator TDP constraints. Powered by MLCommons Collective Knowledge v2.6.1,v2.1,9/8/2022,Inference v2.1,System Power (W),5.0
2.1-0123,Qualcomm,edge,Inventec Heimdall,ResNet,ResNet,Single Stream,0.63006,1.0,Qualcomm Snapdragon 865 (SM8250),1.0,QUALCOMM Cloud AI 100 DM.2e,1.0,Qualcomm Cloud AI SDK v1.7.1,,With 15W Accelerator TDP constraints. Powered by MLCommons Collective Knowledge v2.6.1,v2.1,9/8/2022,Inference v2.1,latency in ms,1.0
2.1-0123,Qualcomm,edge,Inventec Heimdall,ResNet,ResNet,Single Stream,0.01012019607,1.0,Qualcomm Snapdragon 865 (SM8250),1.0,QUALCOMM Cloud AI 100 DM.2e,1.0,Qualcomm Cloud AI SDK v1.7.1,,With 15W Accelerator TDP constraints. Powered by MLCommons Collective Knowledge v2.6.1,v2.1,9/8/2022,Inference v2.1,System energy (J) per stream*,1.0
2.1-0123,Qualcomm,edge,Inventec Heimdall,ResNet,ResNet,Multi Stream,2.439048,1.0,Qualcomm Snapdragon 865 (SM8250),1.0,QUALCOMM Cloud AI 100 DM.2e,1.0,Qualcomm Cloud AI SDK v1.7.1,,With 15W Accelerator TDP constraints. Powered by MLCommons Collective Knowledge v2.6.1,v2.1,9/8/2022,Inference v2.1,latency in ms,1.0
2.1-0123,Qualcomm,edge,Inventec Heimdall,ResNet,ResNet,Multi Stream,0.04358146745,1.0,Qualcomm Snapdragon 865 (SM8250),1.0,QUALCOMM Cloud AI 100 DM.2e,1.0,Qualcomm Cloud AI SDK v1.7.1,,With 15W Accelerator TDP constraints. Powered by MLCommons Collective Knowledge v2.6.1,v2.1,9/8/2022,Inference v2.1,System energy (J) per stream*,1.0
2.1-0123,Qualcomm,edge,Inventec Heimdall,ResNet,ResNet,Offline,6875,1.0,Qualcomm Snapdragon 865 (SM8250),1.0,QUALCOMM Cloud AI 100 DM.2e,1.0,Qualcomm Cloud AI SDK v1.7.1,,With 15W Accelerator TDP constraints. Powered by MLCommons Collective Knowledge v2.6.1,v2.1,9/8/2022,Inference v2.1,samples/s,1.0
2.1-0123,Qualcomm,edge,Inventec Heimdall,ResNet,ResNet,Offline,23.12454743,1.0,Qualcomm Snapdragon 865 (SM8250),1.0,QUALCOMM Cloud AI 100 DM.2e,1.0,Qualcomm Cloud AI SDK v1.7.1,,With 15W Accelerator TDP constraints. Powered by MLCommons Collective Knowledge v2.6.1,v2.1,9/8/2022,Inference v2.1,System Power (W),1.0
2.1-0123,Qualcomm,edge,Inventec Heimdall,BERT-99.0,BERT-99.0,Single Stream,12.995371,1.0,Qualcomm Snapdragon 865 (SM8250),1.0,QUALCOMM Cloud AI 100 DM.2e,1.0,Qualcomm Cloud AI SDK v1.7.1,,With 15W Accelerator TDP constraints. Powered by MLCommons Collective Knowledge v2.6.1,v2.1,9/8/2022,Inference v2.1,latency in ms,1.0
2.1-0123,Qualcomm,edge,Inventec Heimdall,BERT-99.0,BERT-99.0,Single Stream,0.2696481052,1.0,Qualcomm Snapdragon 865 (SM8250),1.0,QUALCOMM Cloud AI 100 DM.2e,1.0,Qualcomm Cloud AI SDK v1.7.1,,With 15W Accelerator TDP constraints. Powered by MLCommons Collective Knowledge v2.6.1,v2.1,9/8/2022,Inference v2.1,System energy (J) per stream*,1.0
2.1-0123,Qualcomm,edge,Inventec Heimdall,BERT-99.0,BERT-99.0,Offline,254.205,1.0,Qualcomm Snapdragon 865 (SM8250),1.0,QUALCOMM Cloud AI 100 DM.2e,1.0,Qualcomm Cloud AI SDK v1.7.1,,With 15W Accelerator TDP constraints. Powered by MLCommons Collective Knowledge v2.6.1,v2.1,9/8/2022,Inference v2.1,samples/s,1.0
2.1-0123,Qualcomm,edge,Inventec Heimdall,BERT-99.0,BERT-99.0,Offline,22.02815254,1.0,Qualcomm Snapdragon 865 (SM8250),1.0,QUALCOMM Cloud AI 100 DM.2e,1.0,Qualcomm Cloud AI SDK v1.7.1,,With 15W Accelerator TDP constraints. Powered by MLCommons Collective Knowledge v2.6.1,v2.1,9/8/2022,Inference v2.1,System Power (W),1.0
2.0-025,Dell,edge,Dell PowerEdge XE2420 (1x A30; MaxQ; TensorRT),ResNet,ResNet,Single Stream,0.772414,1.0,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2.0,NVIDIA A30,1.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,latency in ms,1.0
2.0-025,Dell,edge,Dell PowerEdge XE2420 (1x A30; MaxQ; TensorRT),ResNet,ResNet,Single Stream,0.1488967378,1.0,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2.0,NVIDIA A30,1.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System energy (J) per stream*,1.0
2.0-025,Dell,edge,Dell PowerEdge XE2420 (1x A30; MaxQ; TensorRT),ResNet,ResNet,Multi Stream,1.177883,1.0,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2.0,NVIDIA A30,1.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,latency in ms,1.0
2.0-025,Dell,edge,Dell PowerEdge XE2420 (1x A30; MaxQ; TensorRT),ResNet,ResNet,Multi Stream,0.2886672652,1.0,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2.0,NVIDIA A30,1.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System energy (J) per stream*,1.0
2.0-025,Dell,edge,Dell PowerEdge XE2420 (1x A30; MaxQ; TensorRT),ResNet,ResNet,Offline,16520,1.0,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2.0,NVIDIA A30,1.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,samples/s,1.0
2.0-025,Dell,edge,Dell PowerEdge XE2420 (1x A30; MaxQ; TensorRT),ResNet,ResNet,Offline,292.5719395,1.0,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2.0,NVIDIA A30,1.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System Power (W),1.0
2.0-025,Dell,edge,Dell PowerEdge XE2420 (1x A30; MaxQ; TensorRT),SSD-small,SSD-small,Single Stream,0.355891,1.0,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2.0,NVIDIA A30,1.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,latency in ms,1.0
2.0-025,Dell,edge,Dell PowerEdge XE2420 (1x A30; MaxQ; TensorRT),SSD-small,SSD-small,Single Stream,0.07837097375,1.0,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2.0,NVIDIA A30,1.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System energy (J) per stream*,1.0
2.0-025,Dell,edge,Dell PowerEdge XE2420 (1x A30; MaxQ; TensorRT),SSD-small,SSD-small,Multi Stream,1.020638,1.0,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2.0,NVIDIA A30,1.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,latency in ms,1.0
2.0-025,Dell,edge,Dell PowerEdge XE2420 (1x A30; MaxQ; TensorRT),SSD-small,SSD-small,Multi Stream,0.2335521637,1.0,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2.0,NVIDIA A30,1.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System energy (J) per stream*,1.0
2.0-025,Dell,edge,Dell PowerEdge XE2420 (1x A30; MaxQ; TensorRT),SSD-small,SSD-small,Offline,25524.5,1.0,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2.0,NVIDIA A30,1.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,samples/s,1.0
2.0-025,Dell,edge,Dell PowerEdge XE2420 (1x A30; MaxQ; TensorRT),SSD-small,SSD-small,Offline,300.1993462,1.0,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2.0,NVIDIA A30,1.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System Power (W),1.0
2.0-025,Dell,edge,Dell PowerEdge XE2420 (1x A30; MaxQ; TensorRT),RNN-T,RNN-T,Single Stream,33.311964,1.0,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2.0,NVIDIA A30,1.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,latency in ms,1.0
2.0-025,Dell,edge,Dell PowerEdge XE2420 (1x A30; MaxQ; TensorRT),RNN-T,RNN-T,Single Stream,5.488627219,1.0,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2.0,NVIDIA A30,1.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System energy (J) per stream*,1.0
2.0-025,Dell,edge,Dell PowerEdge XE2420 (1x A30; MaxQ; TensorRT),RNN-T,RNN-T,Offline,5612.13,1.0,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2.0,NVIDIA A30,1.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,samples/s,1.0
2.0-025,Dell,edge,Dell PowerEdge XE2420 (1x A30; MaxQ; TensorRT),RNN-T,RNN-T,Offline,291.7904151,1.0,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2.0,NVIDIA A30,1.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System Power (W),1.0
2.0-025,Dell,edge,Dell PowerEdge XE2420 (1x A30; MaxQ; TensorRT),BERT-99.0,BERT-99.0,Single Stream,2.314179,1.0,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2.0,NVIDIA A30,1.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,latency in ms,1.0
2.0-025,Dell,edge,Dell PowerEdge XE2420 (1x A30; MaxQ; TensorRT),BERT-99.0,BERT-99.0,Single Stream,0.5576425139,1.0,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2.0,NVIDIA A30,1.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System energy (J) per stream*,1.0
2.0-025,Dell,edge,Dell PowerEdge XE2420 (1x A30; MaxQ; TensorRT),BERT-99.0,BERT-99.0,Offline,1670.45,1.0,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2.0,NVIDIA A30,1.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,samples/s,1.0
2.0-025,Dell,edge,Dell PowerEdge XE2420 (1x A30; MaxQ; TensorRT),BERT-99.0,BERT-99.0,Offline,300.3005777,1.0,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2.0,NVIDIA A30,1.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System Power (W),1.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),ResNet,ResNet,Single Stream,0.509286,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,latency in ms,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),ResNet,ResNet,Single Stream,0.2073702452,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System energy (J) per stream*,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),ResNet,ResNet,Multi Stream,0.758517,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,latency in ms,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),ResNet,ResNet,Multi Stream,0.3500643422,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System energy (J) per stream*,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),ResNet,ResNet,Offline,70351.6,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,samples/s,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),ResNet,ResNet,Offline,802.1658537,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System Power (W),2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),SSD-small,SSD-small,Single Stream,0.338578,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,latency in ms,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),SSD-small,SSD-small,Single Stream,0.1330719202,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System energy (J) per stream*,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),SSD-small,SSD-small,Multi Stream,0.486994,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,latency in ms,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),SSD-small,SSD-small,Multi Stream,0.2466544282,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System energy (J) per stream*,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),SSD-small,SSD-small,Offline,90693.3,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,samples/s,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),SSD-small,SSD-small,Offline,815.5696183,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System Power (W),2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),SSD-Large,SSD-Large,Single Stream,2.089557,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,latency in ms,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),SSD-Large,SSD-Large,Single Stream,1.092893622,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System energy (J) per stream*,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),SSD-Large,SSD-Large,Multi Stream,6.530402,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,latency in ms,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),SSD-Large,SSD-Large,Multi Stream,5.135762423,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System energy (J) per stream*,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),SSD-Large,SSD-Large,Offline,1722.95,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,samples/s,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),SSD-Large,SSD-Large,Offline,804.5101597,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System Power (W),2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),3D-UNet-99.0,3D-UNet-99.0,Single Stream,680.409043,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,latency in ms,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),3D-UNet-99.0,3D-UNet-99.0,Single Stream,209.4005562,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System energy (J) per stream*,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),3D-UNet-99.0,3D-UNet-99.0,Offline,5.71615,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,samples/s,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),3D-UNet-99.0,3D-UNet-99.0,Offline,809.1414402,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,Power (W),2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),3D-UNet-99.9,3D-UNet-99.9,Single Stream,664.110003,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,latency in ms,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),3D-UNet-99.9,3D-UNet-99.9,Single Stream,248.5564387,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System energy (J) per stream*,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),3D-UNet-99.9,3D-UNet-99.9,Offline,5.90101,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,samples/s,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),3D-UNet-99.9,3D-UNet-99.9,Offline,973.155742,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System Power (W),2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),RNN-T,RNN-T,Single Stream,25.38322,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,latency in ms,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),RNN-T,RNN-T,Single Stream,8.715509966,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System energy (J) per stream*,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),RNN-T,RNN-T,Offline,24566.2,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,samples/s,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),RNN-T,RNN-T,Offline,830.4948966,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System Power (W),2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),BERT-99.0,BERT-99.0,Single Stream,1.586961,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,latency in ms,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),BERT-99.0,BERT-99.0,Single Stream,0.7353774007,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System energy (J) per stream*,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),BERT-99.0,BERT-99.0,Offline,5795.9,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,samples/s,2.0
2.0-047,Inspur,edge,NE5260M5 (2x A100-PCIe-80GB; TensorRT; MaxQ),BERT-99.0,BERT-99.0,Offline,813.3989515,1.0,Intel(R) Xeon(R) Gold 6258R,2.0,NVIDIA A100-PCIe-80GB,2.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System Power (W),2.0
2.0-055,Krai,edge,AI Development Kit,SSD-Large,SSD-Large,Single Stream,21.538913,1.0,Qualcomm Snapdragon 865,1.0,QUALCOMM Cloud AI 100 DM.2,1.0,Qualcomm Cloud AI SDK v1.6.80,,With 25W Accelerator TDP constraintsPowered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,latency in ms,1.0
2.0-055,Krai,edge,AI Development Kit,SSD-Large,SSD-Large,Single Stream,0.4245808827,1.0,Qualcomm Snapdragon 865,1.0,QUALCOMM Cloud AI 100 DM.2,1.0,Qualcomm Cloud AI SDK v1.6.80,,With 25W Accelerator TDP constraintsPowered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,System energy (J) per stream*,1.0
2.0-055,Krai,edge,AI Development Kit,SSD-Large,SSD-Large,Multi Stream,91.858218,1.0,Qualcomm Snapdragon 865,1.0,QUALCOMM Cloud AI 100 DM.2,1.0,Qualcomm Cloud AI SDK v1.6.80,,With 25W Accelerator TDP constraintsPowered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,latency in ms,1.0
2.0-055,Krai,edge,AI Development Kit,SSD-Large,SSD-Large,Multi Stream,2.411104174,1.0,Qualcomm Snapdragon 865,1.0,QUALCOMM Cloud AI 100 DM.2,1.0,Qualcomm Cloud AI SDK v1.6.80,,With 25W Accelerator TDP constraintsPowered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,System energy (J) per stream*,1.0
2.0-055,Krai,edge,AI Development Kit,SSD-Large,SSD-Large,Offline,224.652,1.0,Qualcomm Snapdragon 865,1.0,QUALCOMM Cloud AI 100 DM.2,1.0,Qualcomm Cloud AI SDK v1.6.80,,With 25W Accelerator TDP constraintsPowered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,samples/s,1.0
2.0-055,Krai,edge,AI Development Kit,SSD-Large,SSD-Large,Offline,42.84246596,1.0,Qualcomm Snapdragon 865,1.0,QUALCOMM Cloud AI 100 DM.2,1.0,Qualcomm Cloud AI SDK v1.6.80,,With 25W Accelerator TDP constraintsPowered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,System Power (W),1.0
2.0-055,Krai,edge,AI Development Kit,BERT-99.0,BERT-99.0,Single Stream,17.376845,1.0,Qualcomm Snapdragon 865,1.0,QUALCOMM Cloud AI 100 DM.2,1.0,Qualcomm Cloud AI SDK v1.6.80,,With 25W Accelerator TDP constraintsPowered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,latency in ms,1.0
