Public ID,Organization,SystemType,SystemName,Model,Model MLC,Scenario,Result,number_of_nodes,host_processor_model_name,host_processors_per_node,accelerator_model_name,accelerators_per_node,Software,operating_system,notes,version,date,vdate,Units,Total Accelerators
2.0-098,NVIDIA,datacenter,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),BERT-99.9,BERT-99.9,Server,4297.74,1.0,AMD EPYC 7742,1.0,NVIDIA A100-SXM-80GB,4.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,queries/s,4.0
2.0-098,NVIDIA,datacenter,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),BERT-99.9,BERT-99.9,Server,1270.586333,1.0,AMD EPYC 7742,1.0,NVIDIA A100-SXM-80GB,4.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System Power (W),4.0
2.0-098,NVIDIA,datacenter,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),BERT-99.9,BERT-99.9,Offline,5233.53,1.0,AMD EPYC 7742,1.0,NVIDIA A100-SXM-80GB,4.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,samples/s,4.0
2.0-098,NVIDIA,datacenter,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),BERT-99.9,BERT-99.9,Offline,1252.89271,1.0,AMD EPYC 7742,1.0,NVIDIA A100-SXM-80GB,4.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System Power (W),4.0
2.0-098,NVIDIA,datacenter,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),DLRM-99.0,DLRM-99.0,Server,870363,1.0,AMD EPYC 7742,1.0,NVIDIA A100-SXM-80GB,4.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,queries/s,4.0
2.0-098,NVIDIA,datacenter,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),DLRM-99.0,DLRM-99.0,Server,1340.061167,1.0,AMD EPYC 7742,1.0,NVIDIA A100-SXM-80GB,4.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System Power (W),4.0
2.0-098,NVIDIA,datacenter,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),DLRM-99.0,DLRM-99.0,Offline,1001010,1.0,AMD EPYC 7742,1.0,NVIDIA A100-SXM-80GB,4.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,samples/s,4.0
2.0-098,NVIDIA,datacenter,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),DLRM-99.0,DLRM-99.0,Offline,1255.04264,1.0,AMD EPYC 7742,1.0,NVIDIA A100-SXM-80GB,4.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System Power (W),4.0
2.0-098,NVIDIA,datacenter,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),DLRM-99.9,DLRM-99.9,Server,870363,1.0,AMD EPYC 7742,1.0,NVIDIA A100-SXM-80GB,4.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,queries/s,4.0
2.0-098,NVIDIA,datacenter,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),DLRM-99.9,DLRM-99.9,Server,1340.061167,1.0,AMD EPYC 7742,1.0,NVIDIA A100-SXM-80GB,4.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System Power (W),4.0
2.0-098,NVIDIA,datacenter,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),DLRM-99.9,DLRM-99.9,Offline,1001010,1.0,AMD EPYC 7742,1.0,NVIDIA A100-SXM-80GB,4.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,samples/s,4.0
2.0-098,NVIDIA,datacenter,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),DLRM-99.9,DLRM-99.9,Offline,1255.04264,1.0,AMD EPYC 7742,1.0,NVIDIA A100-SXM-80GB,4.0,TensorRT 8.4.0; CUDA 11.6,,,v2.0,4/27/2022,Inference v2.0,System Power (W),4.0
2.0-124,Qualcomm,datacenter,Gigabyte G292-Z43 (18x QAIC100; EE),ResNet,ResNet,Server,273027,1.0,AMD EPYC 7713 64-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,18.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,queries/s,18.0
2.0-124,Qualcomm,datacenter,Gigabyte G292-Z43 (18x QAIC100; EE),ResNet,ResNet,Server,1404.182,1.0,AMD EPYC 7713 64-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,18.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,System Power (W),18.0
2.0-124,Qualcomm,datacenter,Gigabyte G292-Z43 (18x QAIC100; EE),ResNet,ResNet,Offline,337433,1.0,AMD EPYC 7713 64-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,18.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,samples/s,18.0
2.0-124,Qualcomm,datacenter,Gigabyte G292-Z43 (18x QAIC100; EE),ResNet,ResNet,Offline,1605.890924,1.0,AMD EPYC 7713 64-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,18.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,System Power (W),18.0
2.0-124,Qualcomm,datacenter,Gigabyte G292-Z43 (18x QAIC100; EE),SSD-Large,SSD-Large,Server,6098.2,1.0,AMD EPYC 7713 64-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,18.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,queries/s,18.0
2.0-124,Qualcomm,datacenter,Gigabyte G292-Z43 (18x QAIC100; EE),SSD-Large,SSD-Large,Server,1581.3065,1.0,AMD EPYC 7713 64-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,18.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,System Power (W),18.0
2.0-124,Qualcomm,datacenter,Gigabyte G292-Z43 (18x QAIC100; EE),SSD-Large,SSD-Large,Offline,6822,1.0,AMD EPYC 7713 64-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,18.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,samples/s,18.0
2.0-124,Qualcomm,datacenter,Gigabyte G292-Z43 (18x QAIC100; EE),SSD-Large,SSD-Large,Offline,1667.38046,1.0,AMD EPYC 7713 64-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,18.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,System Power (W),18.0
2.0-124,Qualcomm,datacenter,Gigabyte G292-Z43 (18x QAIC100; EE),BERT-99.0,BERT-99.0,Server,10793.5,1.0,AMD EPYC 7713 64-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,18.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,queries/s,18.0
2.0-124,Qualcomm,datacenter,Gigabyte G292-Z43 (18x QAIC100; EE),BERT-99.0,BERT-99.0,Server,1486.391181,1.0,AMD EPYC 7713 64-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,18.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,System Power (W),18.0
2.0-124,Qualcomm,datacenter,Gigabyte G292-Z43 (18x QAIC100; EE),BERT-99.0,BERT-99.0,Offline,11305.6,1.0,AMD EPYC 7713 64-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,18.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,samples/s,18.0
2.0-124,Qualcomm,datacenter,Gigabyte G292-Z43 (18x QAIC100; EE),BERT-99.0,BERT-99.0,Offline,1439.021963,1.0,AMD EPYC 7713 64-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,18.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,System Power (W),18.0
2.0-124,Qualcomm,datacenter,Gigabyte G292-Z43 (18x QAIC100; EE),BERT-99.9,BERT-99.9,Server,4797.61,1.0,AMD EPYC 7713 64-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,18.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,queries/s,18.0
2.0-124,Qualcomm,datacenter,Gigabyte G292-Z43 (18x QAIC100; EE),BERT-99.9,BERT-99.9,Server,1309.154833,1.0,AMD EPYC 7713 64-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,18.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,System Power (W),18.0
2.0-124,Qualcomm,datacenter,Gigabyte G292-Z43 (18x QAIC100; EE),BERT-99.9,BERT-99.9,Offline,5254.36,1.0,AMD EPYC 7713 64-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,18.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,samples/s,18.0
2.0-124,Qualcomm,datacenter,Gigabyte G292-Z43 (18x QAIC100; EE),BERT-99.9,BERT-99.9,Offline,1294.427106,1.0,AMD EPYC 7713 64-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,18.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,System Power (W),18.0
2.0-126,Qualcomm,datacenter,Gigabyte R282-Z93 (8x QAIC100; EE),ResNet,ResNet,Server,150999,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. 3x QAIC100 on riser CRS2033; 3x QAIC100 on riser CRS2033; 2x QAIC100 on riser CRS2026. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,queries/s,8.0
2.0-126,Qualcomm,datacenter,Gigabyte R282-Z93 (8x QAIC100; EE),ResNet,ResNet,Server,663.0713333,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. 3x QAIC100 on riser CRS2033; 3x QAIC100 on riser CRS2033; 2x QAIC100 on riser CRS2026. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,System Power (W),8.0
2.0-126,Qualcomm,datacenter,Gigabyte R282-Z93 (8x QAIC100; EE),ResNet,ResNet,Offline,155761,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. 3x QAIC100 on riser CRS2033; 3x QAIC100 on riser CRS2033; 2x QAIC100 on riser CRS2026. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,samples/s,8.0
2.0-126,Qualcomm,datacenter,Gigabyte R282-Z93 (8x QAIC100; EE),ResNet,ResNet,Offline,677.2303835,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. 3x QAIC100 on riser CRS2033; 3x QAIC100 on riser CRS2033; 2x QAIC100 on riser CRS2026. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,System Power (W),8.0
2.0-126,Qualcomm,datacenter,Gigabyte R282-Z93 (8x QAIC100; EE),SSD-Large,SSD-Large,Server,2997.58,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. 3x QAIC100 on riser CRS2033; 3x QAIC100 on riser CRS2033; 2x QAIC100 on riser CRS2026. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,queries/s,8.0
2.0-126,Qualcomm,datacenter,Gigabyte R282-Z93 (8x QAIC100; EE),SSD-Large,SSD-Large,Server,629.1885,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. 3x QAIC100 on riser CRS2033; 3x QAIC100 on riser CRS2033; 2x QAIC100 on riser CRS2026. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,System Power (W),8.0
2.0-126,Qualcomm,datacenter,Gigabyte R282-Z93 (8x QAIC100; EE),SSD-Large,SSD-Large,Offline,3110.26,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. 3x QAIC100 on riser CRS2033; 3x QAIC100 on riser CRS2033; 2x QAIC100 on riser CRS2026. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,samples/s,8.0
2.0-126,Qualcomm,datacenter,Gigabyte R282-Z93 (8x QAIC100; EE),SSD-Large,SSD-Large,Offline,640.9897561,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. 3x QAIC100 on riser CRS2033; 3x QAIC100 on riser CRS2033; 2x QAIC100 on riser CRS2026. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,System Power (W),8.0
2.0-126,Qualcomm,datacenter,Gigabyte R282-Z93 (8x QAIC100; EE),BERT-99.0,BERT-99.0,Server,4697.46,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. 3x QAIC100 on riser CRS2033; 3x QAIC100 on riser CRS2033; 2x QAIC100 on riser CRS2026. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,queries/s,8.0
2.0-126,Qualcomm,datacenter,Gigabyte R282-Z93 (8x QAIC100; EE),BERT-99.0,BERT-99.0,Server,574.9969667,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. 3x QAIC100 on riser CRS2033; 3x QAIC100 on riser CRS2033; 2x QAIC100 on riser CRS2026. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,System Power (W),8.0
2.0-126,Qualcomm,datacenter,Gigabyte R282-Z93 (8x QAIC100; EE),BERT-99.0,BERT-99.0,Offline,5049.7,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. 3x QAIC100 on riser CRS2033; 3x QAIC100 on riser CRS2033; 2x QAIC100 on riser CRS2026. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,samples/s,8.0
2.0-126,Qualcomm,datacenter,Gigabyte R282-Z93 (8x QAIC100; EE),BERT-99.0,BERT-99.0,Offline,593.6849923,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. 3x QAIC100 on riser CRS2033; 3x QAIC100 on riser CRS2033; 2x QAIC100 on riser CRS2026. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,System Power (W),8.0
2.0-126,Qualcomm,datacenter,Gigabyte R282-Z93 (8x QAIC100; EE),BERT-99.9,BERT-99.9,Server,2098.48,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. 3x QAIC100 on riser CRS2033; 3x QAIC100 on riser CRS2033; 2x QAIC100 on riser CRS2026. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,queries/s,8.0
2.0-126,Qualcomm,datacenter,Gigabyte R282-Z93 (8x QAIC100; EE),BERT-99.9,BERT-99.9,Server,525.5452167,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. 3x QAIC100 on riser CRS2033; 3x QAIC100 on riser CRS2033; 2x QAIC100 on riser CRS2026. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,System Power (W),8.0
2.0-126,Qualcomm,datacenter,Gigabyte R282-Z93 (8x QAIC100; EE),BERT-99.9,BERT-99.9,Offline,2335.47,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. 3x QAIC100 on riser CRS2033; 3x QAIC100 on riser CRS2033; 2x QAIC100 on riser CRS2026. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,samples/s,8.0
2.0-126,Qualcomm,datacenter,Gigabyte R282-Z93 (8x QAIC100; EE),BERT-99.9,BERT-99.9,Offline,547.8050708,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,8.0,Qualcomm Cloud AI SDK v1.6.80,,With 75W Accelerator TDP constraints. 3x QAIC100 on riser CRS2033; 3x QAIC100 on riser CRS2033; 2x QAIC100 on riser CRS2026. Powered by Collective Knowledge v2.6.1,v2.0,4/27/2022,Inference v2.0,System Power (W),8.0
2.1-0011,Dell,datacenter,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),ResNet,ResNet,Server,2631.3,1.0,Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1.0,NVIDIA A2,1,TensorRT 8.4.2; CUDA 11.6,,,v2.1,9/8/2022,Inference v2.1,queries/s,1
2.1-0011,Dell,datacenter,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),ResNet,ResNet,Server,252.9491667,1.0,Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1.0,NVIDIA A2,1,TensorRT 8.4.2; CUDA 11.6,,,v2.1,9/8/2022,Inference v2.1,System Power (W),1
2.1-0011,Dell,datacenter,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),ResNet,ResNet,Offline,3091.84,1.0,Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1.0,NVIDIA A2,1,TensorRT 8.4.2; CUDA 11.6,,,v2.1,9/8/2022,Inference v2.1,samples/s,1
2.1-0011,Dell,datacenter,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),ResNet,ResNet,Offline,266.9385801,1.0,Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1.0,NVIDIA A2,1,TensorRT 8.4.2; CUDA 11.6,,,v2.1,9/8/2022,Inference v2.1,System Power (W),1
2.1-0011,Dell,datacenter,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),RNN-T,RNN-T,Server,649.987,1.0,Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1.0,NVIDIA A2,1,TensorRT 8.4.2; CUDA 11.6,,,v2.1,9/8/2022,Inference v2.1,queries/s,1
2.1-0011,Dell,datacenter,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),RNN-T,RNN-T,Server,291.7138833,1.0,Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1.0,NVIDIA A2,1,TensorRT 8.4.2; CUDA 11.6,,,v2.1,9/8/2022,Inference v2.1,System Power (W),1
2.1-0011,Dell,datacenter,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),RNN-T,RNN-T,Offline,1166.32,1.0,Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1.0,NVIDIA A2,1,TensorRT 8.4.2; CUDA 11.6,,,v2.1,9/8/2022,Inference v2.1,samples/s,1
2.1-0011,Dell,datacenter,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),RNN-T,RNN-T,Offline,292.9018433,1.0,Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1.0,NVIDIA A2,1,TensorRT 8.4.2; CUDA 11.6,,,v2.1,9/8/2022,Inference v2.1,System Power (W),1
2.1-0011,Dell,datacenter,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),BERT-99.0,BERT-99.0,Server,149.674,1.0,Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1.0,NVIDIA A2,1,TensorRT 8.4.2; CUDA 11.6,,,v2.1,9/8/2022,Inference v2.1,queries/s,1
2.1-0011,Dell,datacenter,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),BERT-99.0,BERT-99.0,Server,248.590473,1.0,Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1.0,NVIDIA A2,1,TensorRT 8.4.2; CUDA 11.6,,,v2.1,9/8/2022,Inference v2.1,System Power (W),1
2.1-0011,Dell,datacenter,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),BERT-99.0,BERT-99.0,Offline,245.351,1.0,Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1.0,NVIDIA A2,1,TensorRT 8.4.2; CUDA 11.6,,,v2.1,9/8/2022,Inference v2.1,samples/s,1
2.1-0011,Dell,datacenter,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),BERT-99.0,BERT-99.0,Offline,284.6892113,1.0,Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1.0,NVIDIA A2,1,TensorRT 8.4.2; CUDA 11.6,,,v2.1,9/8/2022,Inference v2.1,System Power (W),1
2.1-0011,Dell,datacenter,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),BERT-99.9,BERT-99.9,Server,59.8697,1.0,Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1.0,NVIDIA A2,1,TensorRT 8.4.2; CUDA 11.6,,,v2.1,9/8/2022,Inference v2.1,queries/s,1
2.1-0011,Dell,datacenter,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),BERT-99.9,BERT-99.9,Server,212.1589597,1.0,Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1.0,NVIDIA A2,1,TensorRT 8.4.2; CUDA 11.6,,,v2.1,9/8/2022,Inference v2.1,System Power (W),1
2.1-0011,Dell,datacenter,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),BERT-99.9,BERT-99.9,Offline,118.222,1.0,Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1.0,NVIDIA A2,1,TensorRT 8.4.2; CUDA 11.6,,,v2.1,9/8/2022,Inference v2.1,samples/s,1
2.1-0011,Dell,datacenter,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),BERT-99.9,BERT-99.9,Offline,282.3882521,1.0,Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1.0,NVIDIA A2,1,TensorRT 8.4.2; CUDA 11.6,,,v2.1,9/8/2022,Inference v2.1,System Power (W),1
2.1-0011,Dell,datacenter,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),DLRM-99.0,DLRM-99.0,Server,19986.2,1.0,Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1.0,NVIDIA A2,1,TensorRT 8.4.2; CUDA 11.6,,,v2.1,9/8/2022,Inference v2.1,queries/s,1
2.1-0011,Dell,datacenter,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),DLRM-99.0,DLRM-99.0,Server,265.3701333,1.0,Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1.0,NVIDIA A2,1,TensorRT 8.4.2; CUDA 11.6,,,v2.1,9/8/2022,Inference v2.1,System Power (W),1
2.1-0011,Dell,datacenter,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),DLRM-99.0,DLRM-99.0,Offline,22172.1,1.0,Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1.0,NVIDIA A2,1,TensorRT 8.4.2; CUDA 11.6,,,v2.1,9/8/2022,Inference v2.1,samples/s,1
2.1-0011,Dell,datacenter,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),DLRM-99.0,DLRM-99.0,Offline,275.1581611,1.0,Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1.0,NVIDIA A2,1,TensorRT 8.4.2; CUDA 11.6,,,v2.1,9/8/2022,Inference v2.1,System Power (W),1
2.1-0011,Dell,datacenter,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),DLRM-99.9,DLRM-99.9,Server,19986.2,1.0,Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1.0,NVIDIA A2,1,TensorRT 8.4.2; CUDA 11.6,,,v2.1,9/8/2022,Inference v2.1,queries/s,1
2.1-0011,Dell,datacenter,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),DLRM-99.9,DLRM-99.9,Server,265.3701333,1.0,Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1.0,NVIDIA A2,1,TensorRT 8.4.2; CUDA 11.6,,,v2.1,9/8/2022,Inference v2.1,System Power (W),1
2.1-0011,Dell,datacenter,Dell PowerEdge XR12 (1x A2; MaxQ; TensorRT),DLRM-99.9,DLRM-99.9,Offline,22172.1,1.0,Intel(R) Xeon(R) Gold 6312U CPU @ 2.40GHz,1.0,NVIDIA A2,1,TensorRT 8.4.2; CUDA 11.6,,,v2.1,9/8/2022,Inference v2.1,samples/s,1
